package,class,method,parameter,line,bug
com.alibaba.fastjson.serializer,JSONSerializer,write,java.lang.Object,282,67
com.alibaba.fastjson.serializer,JSONSerializer,write,java.lang.Object,285,67
com.alibaba.fastjson.serializer,JSONSerializer,write,java.lang.Object,288,67
com.alibaba.fastjson.serializer,JSONSerializer,write,java.lang.Object,289,67
com.alibaba.fastjson.serializer,JSONSerializer,getObjectWriter,java.lang.Class,410,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",21,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",25,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",27,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",28,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",30,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",33,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",34,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",35,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",36,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",37,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",44,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",46,67
com.alibaba.fastjson.util,ServiceLoader,load,"java.lang.Class,java.lang.ClassLoader",56,67
com.alibaba.fastjson.serializer,SerialContext,SerialContext,"com.alibaba.fastjson.serializer.SerialContext,java.lang.Object,java.lang.Object,int,int",10,67
com.alibaba.fastjson.serializer,SerialContext,SerialContext,"com.alibaba.fastjson.serializer.SerialContext,java.lang.Object,java.lang.Object,int,int",11,67
com.alibaba.fastjson.serializer,SerialContext,SerialContext,"com.alibaba.fastjson.serializer.SerialContext,java.lang.Object,java.lang.Object,int,int",12,67
