package,class,method,parameter,line,bug
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",105,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",106,4
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",107,4
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,164,4
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,167,4
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,170,4
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,171,4
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,174,4
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,175,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,,149,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,,155,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",196,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",198,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",199,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",200,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",201,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",202,4
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",203,4
